User Id 	UBA id	GCA id
U_69671	UBA3203	GCA_002363775.1
U_69672	UBA3204	GCA_002366475.1
U_69675	UBA9384	GCA_003477085.1
U_69676	UBA3207	GCA_002363735.1
U_69678	UBA3209	GCA_002363675.1
U_69682	UBA9386	None
U_69684	UBA9387	None
U_69686	UBA9388	None
U_69691	UBA3217	GCA_002363545.1
U_69692	UBA9390	None
U_69694	UBA9391	None
U_69695	UBA9392	None
U_69697	UBA3220	GCA_002363095.1
U_69699	UBA3222	GCA_002363035.1
U_69700	UBA3223	GCA_002363535.1
U_69701	UBA9393	None
U_69702	UBA9394	None
U_69706	UBA3226	GCA_002363495.1
U_69709	UBA9398	GCA_003477145.1
U_69712	UBA9401	GCA_003499765.1
U_69715	UBA3228	GCA_002363025.1
U_69721	UBA3234	GCA_002363435.1
U_69728	UBA3240	GCA_002362825.1
U_69730	UBA3242	GCA_002363415.1
U_69746	UBA9409	None
U_69747	UBA9410	GCA_003489045.1
U_69755	UBA3258	GCA_002362675.1
U_69761	UBA3263	GCA_002362555.1
U_69764	UBA3266	GCA_002363175.1
U_69766	UBA3268	GCA_002362485.1
U_69768	UBA3270	GCA_002362475.1
U_69771	UBA3273	GCA_002362385.1
U_69772	UBA3274	GCA_002362235.1
U_69773	UBA3275	GCA_002362215.1
U_69775	UBA3277	GCA_002362145.1
U_69776	UBA3278	GCA_002361815.1
U_69783	UBA3284	GCA_002361685.1
U_69786	UBA9414	GCA_003489085.1
U_69790	UBA9418	None
U_69791	UBA9419	GCA_003489985.1
U_69800	UBA3294	GCA_002361535.1
U_69804	UBA3297	GCA_002362105.1
U_69806	UBA3299	GCA_002362055.1
U_69807	UBA3300	GCA_002362025.1
U_69808	UBA3301	GCA_002361485.1
U_69809	UBA3302	GCA_002361475.1
U_69820	UBA9428	None
U_69821	UBA9429	GCA_003485275.1
U_69822	UBA9430	GCA_003454955.1
U_69825	UBA3308	GCA_002361335.1
U_69827	UBA3309	GCA_002362015.1
U_69832	UBA3314	GCA_002361275.1
U_69834	UBA3316	GCA_002361955.1
U_69844	UBA3324	GCA_002361915.1
U_69847	UBA3327	GCA_002361155.1
U_69848	UBA3328	GCA_002361135.1
U_69850	UBA3330	GCA_002361105.1
U_69851	UBA3331	GCA_002361855.1
U_69857	UBA9439	None
U_69861	UBA9442	None
U_69864	UBA9443	GCA_003453175.1
U_69873	UBA3340	GCA_002360935.1
U_69874	UBA3341	GCA_002360915.1
U_69876	UBA9448	GCA_003453115.1
U_69877	UBA9449	GCA_003453085.1
U_69878	UBA9450	GCA_003451095.1
U_69880	UBA9451	GCA_003451335.1
U_69881	UBA9452	GCA_003451075.1
U_69884	UBA3344	GCA_002362375.1
U_69885	UBA3345	GCA_002360835.1
U_69890	UBA3350	GCA_002360745.1
U_69892	UBA9454	GCA_003451035.1
U_69895	UBA9455	GCA_003451055.1
U_69897	UBA9457	None
U_69898	UBA9458	None
U_69901	UBA9460	GCA_003445035.1
U_69902	UBA3354	GCA_002360675.1
U_69903	UBA9461	GCA_003445355.1
U_69905	UBA3356	GCA_002360635.1
U_69907	UBA214	GCA_002502555.1
U_69908	UBA3357	GCA_002360615.1
U_69911	UBA215	GCA_002502255.1
U_69913	UBA3360	GCA_002360555.1
U_69914	UBA9464	GCA_003445095.1
U_69917	UBA3363	GCA_002360485.1
U_69919	UBA9465	None
U_69924	UBA3368	GCA_002360395.1
U_69925	UBA3369	GCA_002360375.1
U_69926	UBA9467	GCA_003445055.1
U_69936	UBA3375	GCA_002359095.1
U_69940	UBA3378	GCA_002359075.1
U_69944	UBA9474	None
U_69948	UBA9476	None
U_69955	UBA3387	GCA_002358895.1
U_69956	UBA3388	GCA_002358855.1
U_69958	UBA3389	GCA_002358835.1
U_69965	UBA9486	GCA_003530005.1
U_69969	UBA9490	GCA_003541775.1
U_69970	UBA9491	None
U_69971	UBA9492	GCA_003541715.1
U_69972	UBA9493	GCA_003541755.1
U_69980	UBA9501	GCA_003506375.1
U_69984	UBA9505	GCA_003504195.1
U_69991	UBA9512	GCA_003511185.1
U_69992	UBA9513	None
U_69996	UBA3390	GCA_002358805.1
U_69999	UBA3393	GCA_002358745.1
U_70009	UBA9522	GCA_003513035.1
U_70011	UBA3399	GCA_002358635.1
U_70017	UBA9527	None
U_70018	UBA3401	GCA_002358575.1
U_70019	UBA9528	GCA_003545315.1
U_70022	UBA3404	GCA_002358535.1
U_70026	UBA3408	GCA_002358455.1
U_70027	UBA3409	GCA_002358415.1
U_70029	UBA3411	GCA_002358385.1
U_70031	UBA9529	GCA_003513985.1
U_70033	UBA217	GCA_002501845.1
U_70035	UBA219	GCA_002498105.1
U_70041	UBA9535	None
U_70042	UBA3413	GCA_002358345.1
U_70043	UBA9536	GCA_003520505.1
U_70045	UBA9537	None
U_70049	UBA9540	GCA_003476385.1
U_70052	UBA3418	GCA_002358195.1
U_70061	UBA3424	GCA_002378775.1
U_70063	UBA3425	GCA_002379025.1
U_70064	UBA3426	GCA_002378765.1
U_70067	UBA3429	GCA_002379325.1
U_70069	UBA9546	None
U_70075	UBA3433	GCA_002378685.1
U_70076	UBA9549	GCA_003476525.1
U_70080	UBA3437	GCA_002378945.1
U_70081	UBA3438	GCA_002378625.1
U_70082	UBA3439	GCA_002378605.1
U_70094	UBA3445	GCA_002378505.1
U_70103	UBA9562	None
U_70106	UBA3450	GCA_002378405.1
U_70113	UBA9566	GCA_003488655.1
U_70118	UBA9571	GCA_003513895.1
U_70123	UBA9573	GCA_003500285.1
U_70124	UBA9574	GCA_003514085.1
U_70126	UBA9576	GCA_003500305.1
U_70130	UBA9580	None
U_70131	UBA9581	None
U_70140	UBA9585	GCA_003537275.1
U_70141	UBA3462	GCA_002378285.1
U_70149	UBA9590	GCA_003444295.1
U_70151	UBA3466	GCA_002378195.1
U_70152	UBA221	GCA_002498535.1
U_70153	UBA3467	GCA_002378185.1
U_70157	UBA9592	None
U_70161	UBA3472	GCA_002378075.1
U_70162	UBA222	GCA_002503665.1
U_70165	UBA9596	None
U_70175	UBA9599	None
U_70185	UBA3483	GCA_002377905.1
U_70186	UBA3484	GCA_002377865.1
U_70190	UBA3487	GCA_002377825.1
U_70196	UBA3492	GCA_002377725.1
U_70197	UBA3493	GCA_002377685.1
U_70204	UBA9611	GCA_003544995.1
U_70206	UBA3497	GCA_002377615.1
U_70207	UBA3498	GCA_002377605.1
U_70209	UBA9612	None
U_70216	UBA3505	GCA_002377445.1
U_70217	UBA9614	GCA_003457315.1
U_70221	UBA3507	GCA_002377425.1
U_70226	UBA9620	GCA_003533545.1
U_70230	UBA9622	GCA_003453025.1
U_70233	UBA9624	GCA_003452955.1
U_70236	UBA9625	None
U_70238	UBA9627	GCA_003452965.1
U_70239	UBA9628	GCA_003452935.1
U_70241	UBA9630	GCA_003450775.1
U_70242	UBA9631	GCA_003451275.1
U_70253	UBA9642	None
U_70255	UBA9644	GCA_003519445.1
U_70259	UBA9648	GCA_003519245.1
U_70264	UBA9653	None
U_70269	UBA3513	GCA_002377295.1
U_70270	UBA3514	GCA_002377275.1
U_70271	UBA3515	GCA_002377265.1
U_70278	UBA3522	GCA_002377115.1
U_70279	UBA225	GCA_002497185.1
U_70282	UBA3523	GCA_002377105.1
U_70283	UBA9659	GCA_003518165.1
U_70292	UBA3529	GCA_002376955.1
U_70294	UBA3530	GCA_002376945.1
U_70298	UBA9662	GCA_003529525.1
U_70302	UBA3535	GCA_002376845.1
U_70308	UBA3538	GCA_002376825.1
U_70309	UBA3539	GCA_002376785.1
U_70311	UBA9667	GCA_003526605.1
U_70316	UBA9669	GCA_003526865.1
U_70322	UBA3549	GCA_002376635.1
U_70324	UBA3551	GCA_002376495.1
U_70327	UBA3553	GCA_002381185.1
U_70331	UBA3556	GCA_002376235.1
U_70337	UBA3560	GCA_002376485.1
U_70338	UBA3561	GCA_002376165.1
U_70341	UBA9673	GCA_003541445.1
U_70342	UBA231	GCA_002507315.1
U_70348	UBA3567	GCA_002376045.1
U_70360	UBA3576	GCA_002375895.1
U_70361	UBA9674	GCA_003530255.1
U_70378	UBA9679	None
U_70381	UBA3590	GCA_002375725.1
U_70385	UBA9682	None
U_70386	UBA3593	GCA_002375685.1
U_70388	UBA3594	GCA_002376315.1
U_70390	UBA3595	GCA_002375655.1
U_70391	UBA3596	GCA_002375365.1
U_70392	UBA9685	GCA_003511725.1
U_70395	UBA3598	GCA_002376285.1
U_70399	UBA3600	GCA_002376245.1
U_70406	UBA3604	GCA_002375325.1
U_70407	UBA3605	GCA_002375565.1
U_70417	UBA9696	GCA_003504345.1
U_70420	UBA3613	GCA_002375415.1
U_70425	UBA9699	GCA_003504295.1
U_70432	UBA9703	GCA_003449875.1
U_70437	UBA9704	None
U_70446	UBA3629	GCA_002374005.1
U_70450	UBA3633	GCA_002374095.1
U_70464	UBA9710	None
U_70467	UBA9712	GCA_003452675.1
U_70476	UBA9716	None
U_70477	UBA9717	GCA_003453665.1
U_70479	UBA9718	None
U_70482	UBA3652	GCA_002373285.1
U_70487	UBA3655	GCA_002373475.1
U_70488	UBA3656	GCA_002373245.1
U_70489	UBA3657	GCA_002373445.1
U_70493	UBA9724	None
U_70495	UBA3660	GCA_002373235.1
U_70497	UBA3662	GCA_002373205.1
U_70499	UBA3664	GCA_002373195.1
U_70500	UBA9725	GCA_003523315.1
U_70501	UBA3665	GCA_002373165.1
U_70520	UBA3675	GCA_002372235.1
U_70527	UBA3681	GCA_002371535.1
U_70530	UBA3684	GCA_002372855.1
U_70533	UBA3687	GCA_002372835.1
U_70538	UBA3692	GCA_002372815.1
U_70540	UBA3694	GCA_002371455.1
U_70541	UBA3695	GCA_002371425.1
U_70547	UBA3699	GCA_002371415.1
U_70548	UBA9738	GCA_003447785.1
U_70550	UBA3701	GCA_002372755.1
U_70554	UBA9741	GCA_003488445.1
U_70556	UBA3704	GCA_002371395.1
U_70560	UBA9743	None
U_70571	UBA9751	GCA_003508185.1
U_70573	UBA9753	None
U_70574	UBA3710	GCA_002371985.1
U_70575	UBA9754	None
U_70578	UBA3711	GCA_002371345.1
U_70588	UBA3720	GCA_002371335.1
U_70589	UBA9758	GCA_003508175.1
U_70591	UBA3721	GCA_002372655.1
U_70592	UBA3722	GCA_002371915.1
U_70594	UBA3724	GCA_002371315.1
U_70598	UBA3728	GCA_002372625.1
U_70602	UBA3732	GCA_002372545.1
U_70608	UBA3737	GCA_002371295.1
U_70617	UBA9765	None
U_70626	UBA9773	GCA_003484485.1
U_70634	UBA3749	GCA_002371235.1
U_70637	UBA3752	GCA_002372385.1
U_70643	UBA9779	None
U_70646	UBA9781	GCA_003518845.1
U_70647	UBA9782	None
U_70649	UBA9783	GCA_003521725.1
U_70651	UBA3757	GCA_002371715.1
U_70653	UBA9784	GCA_003518755.1
U_70659	UBA3764	GCA_002371115.1
U_70667	UBA3769	GCA_002372325.1
U_70675	UBA3773	GCA_002372275.1
U_70677	UBA3774	GCA_002369255.1
U_70678	UBA3775	GCA_002369525.1
U_70687	UBA3781	GCA_002368805.1
U_70688	UBA9795	None
U_70691	UBA9797	GCA_003520205.1
U_70693	UBA3784	GCA_002369455.1
U_70694	UBA3785	GCA_002369495.1
U_70701	UBA9803	GCA_003530375.1
U_70702	UBA3787	GCA_002369465.1
U_70703	UBA3788	GCA_002369215.1
U_70725	UBA9812	None
U_70727	UBA9814	GCA_003542415.1
U_70728	UBA3802	GCA_002369155.1
U_70732	UBA3804	GCA_002368665.1
U_70738	UBA3810	GCA_002368645.1
U_70744	UBA3815	GCA_002368965.1
U_70748	UBA3817	GCA_002369335.1
U_70749	UBA9820	None
U_70758	UBA9823	GCA_003520435.1
U_70768	UBA9829	None
U_70772	UBA3831	GCA_002393005.1
U_70775	UBA3834	GCA_002392965.1
U_70776	UBA3835	GCA_002392945.1
U_70784	UBA3842	GCA_002392905.1
U_70786	UBA3844	GCA_002392915.1
U_70787	UBA3845	GCA_002392705.1
U_70788	UBA3846	GCA_002392725.1
U_70793	UBA9832	None
U_70794	UBA9833	None
U_70804	UBA3856	GCA_002392525.1
U_70805	UBA3857	GCA_002392505.1
U_70807	UBA3859	GCA_002392465.1
U_70812	UBA3862	GCA_002392405.1
U_70816	UBA9841	None
U_70817	UBA3864	GCA_002393065.1
U_70818	UBA9842	None
U_70820	UBA3865	GCA_002392355.1
U_70824	UBA3868	GCA_002392325.1
U_70825	UBA3869	GCA_002392285.1
U_70829	UBA3871	GCA_002392265.1
U_70830	UBA9847	GCA_003453475.1
U_70835	UBA3874	GCA_002392205.1
U_70846	UBA3884	GCA_002392005.1
U_70847	UBA3885	GCA_002391985.1
U_70848	UBA3886	GCA_002391965.1
U_70852	UBA3890	GCA_002391885.1
U_70856	UBA3894	GCA_002391805.1
U_70858	UBA9851	GCA_003446625.1
U_70864	UBA3899	GCA_002391705.1
U_70869	UBA3902	GCA_002391635.1
U_70873	UBA3906	GCA_002391555.1
U_70879	UBA9856	GCA_003445605.1
U_70881	UBA3913	GCA_002391425.1
U_70882	UBA9857	GCA_003445635.1
U_70884	UBA3914	GCA_002391385.1
U_70885	UBA3915	GCA_002391395.1
U_70891	UBA3920	GCA_002386065.1
U_70899	UBA3927	GCA_002385935.1
U_70909	UBA3935	GCA_002385755.1
U_70911	UBA3937	GCA_002385735.1
U_70912	UBA3938	GCA_002385725.1
U_70918	UBA3944	GCA_002385605.1
U_70921	UBA3947	GCA_002385545.1
U_70923	UBA238	GCA_002494705.1
U_70924	UBA3949	GCA_002385485.1
U_70931	UBA9863	GCA_003444395.1
U_70935	UBA3956	GCA_002385365.1
U_70936	UBA3957	GCA_002385345.1
U_70937	UBA9867	GCA_003444355.1
U_70938	UBA3958	GCA_002385315.1
U_70939	UBA9868	GCA_003444325.1
U_70943	UBA9869	GCA_003444315.1
U_70946	UBA3964	GCA_002385185.1
U_70957	UBA3972	GCA_002385055.1
U_70973	UBA3982	GCA_002384535.1
U_70974	UBA3983	GCA_002384525.1
U_70977	UBA9880	GCA_003491805.1
U_70979	UBA3986	GCA_002384965.1
U_70982	UBA3989	GCA_002384445.1
U_70983	UBA9881	GCA_003539675.1
U_70984	UBA3990	GCA_002384425.1
U_70988	UBA3994	GCA_002384365.1
U_70989	UBA3995	GCA_002384895.1
U_70998	UBA9887	GCA_003539795.1
U_71011	UBA4001	GCA_002384855.1
U_71017	UBA9900	None
U_71021	UBA4007	GCA_002384255.1
U_71022	UBA9902	None
U_71031	UBA9911	GCA_003445515.1
U_71039	UBA4009	GCA_002384205.1
U_71042	UBA4012	GCA_002384125.1
U_71050	UBA9921	GCA_003451155.1
U_71055	UBA9923	None
U_71057	UBA4019	GCA_002384045.1
U_71058	UBA9924	GCA_003451355.1
U_71063	UBA242	GCA_002499015.1
U_71067	UBA4025	GCA_002382455.1
U_71072	UBA4029	GCA_002382825.1
U_71075	UBA4032	GCA_002383785.1
U_71078	UBA9928	GCA_003451175.1
U_71086	UBA4039	GCA_002382805.1
U_71088	UBA9931	GCA_003453935.1
U_71090	UBA4042	GCA_002382215.1
U_71092	UBA9933	GCA_003453235.1
U_71093	UBA9934	GCA_003453285.1
U_71101	UBA9942	GCA_003455035.1
U_71103	UBA4043	GCA_002382165.1
U_71104	UBA4044	GCA_002382285.1
U_71107	UBA9944	GCA_003457145.1
U_71109	UBA4047	GCA_002382135.1
U_71118	UBA4053	GCA_002382125.1
U_71120	UBA4055	GCA_002382735.1
U_71124	UBA4058	GCA_002382085.1
U_71133	UBA245	GCA_002499825.1
U_71137	UBA4069	GCA_002381925.1
U_71143	UBA246	GCA_002497705.1
U_71145	UBA4075	GCA_002383625.1
U_71146	UBA4076	GCA_002383405.1
U_71163	UBA248	GCA_002506985.1
U_71170	UBA9955	None
U_71172	UBA9957	GCA_003484805.1
U_71178	UBA4098	GCA_002382495.1
U_71182	UBA9959	GCA_003485265.1
U_71184	UBA9961	GCA_003489995.1
U_71185	UBA9962	GCA_003497245.1
U_71190	UBA9967	GCA_003489205.1
U_71191	UBA9968	GCA_003490035.1
U_71200	UBA9977	GCA_003499905.1
U_71204	UBA9981	GCA_003489545.1
U_71209	UBA9986	GCA_003488405.1
U_71223	UBA10000	GCA_003447635.1
U_71225	UBA10002	GCA_003514705.1
U_71226	UBA10003	GCA_003513545.1
U_71246	UBA10023	None
U_71247	UBA10024	GCA_003530315.1
U_71252	UBA10029	GCA_003522005.1
U_71253	UBA10030	GCA_003453835.1
U_71258	UBA10035	GCA_003453845.1
U_71260	UBA10037	None
U_71263	UBA10040	None
U_71265	UBA10042	None
U_71266	UBA10043	GCA_003527245.1
U_71270	UBA4104	GCA_002383225.1
U_71276	UBA10045	GCA_003527345.1
U_71279	UBA4111	GCA_002381665.1
U_71280	UBA4112	GCA_002381775.1
U_71282	UBA4114	GCA_002383125.1
U_71285	UBA10046	GCA_003527355.1
U_71290	UBA4120	GCA_002383055.1
U_71298	UBA10051	None
U_71299	UBA4125	GCA_002381105.1
U_71304	UBA4127	GCA_002381045.1
U_71305	UBA4128	GCA_002381005.1
U_71306	UBA10055	None
U_71307	UBA10056	None
U_71308	UBA4129	GCA_002380995.1
U_71311	UBA4131	GCA_002380965.1
U_71317	UBA4136	GCA_002380865.1
U_71318	UBA4137	GCA_002380835.1
U_71319	UBA10059	GCA_003444015.1
U_71322	UBA4140	GCA_002380745.1
U_71326	UBA4142	GCA_002380735.1
U_71329	UBA4143	GCA_002380725.1
U_71330	UBA250	GCA_002504845.1
U_71332	UBA251	GCA_002497905.1
U_71334	UBA4146	GCA_002380205.1
U_71338	UBA4149	GCA_002380195.1
U_71339	UBA10064	None
U_71342	UBA10067	None
U_71349	UBA4151	GCA_002380655.1
U_71350	UBA10073	None
U_71360	UBA4157	GCA_002380005.1
U_71364	UBA253	GCA_002497225.1
U_71369	UBA4163	GCA_002379995.1
U_71374	UBA4166	GCA_002379985.1
U_71377	UBA4168	GCA_002380485.1
U_71390	UBA4177	GCA_002379815.1
U_71405	UBA4189	GCA_002380355.1
U_71407	UBA10089	None
U_71410	UBA4191	GCA_002379645.1
U_71414	UBA10095	None
U_71421	UBA10102	GCA_003545535.1
U_71422	UBA10103	GCA_003545515.1
U_71423	UBA10104	GCA_003545455.1
U_71426	UBA10107	None
U_71436	UBA10117	None
U_71441	UBA10122	GCA_003521685.1
U_71445	UBA10126	GCA_003521755.1
U_71453	UBA10134	GCA_003537895.1
U_71459	UBA10140	GCA_003512535.1
U_71461	UBA10142	GCA_003514455.1
U_71463	UBA10144	None
U_71466	UBA10147	GCA_003522725.1
U_71469	UBA10150	None
U_71470	UBA10151	GCA_003516415.1
U_71471	UBA10152	GCA_003534785.1
U_71476	UBA10157	GCA_003534545.1
U_71482	UBA10163	None
U_71484	UBA10165	GCA_003505255.1
U_71488	UBA10169	GCA_003505155.1
U_71489	UBA10170	GCA_003511005.1
U_71490	UBA10171	None
U_71492	UBA10173	GCA_003528385.1
U_71493	UBA10174	GCA_003528115.1
U_71494	UBA10175	None
U_71495	UBA10176	GCA_003528665.1
U_71505	UBA10186	None
U_71510	UBA10191	None
U_71511	UBA10192	None
U_71513	UBA10194	None
U_71517	UBA10198	None
U_71518	UBA10199	GCA_003501025.1
U_71519	UBA10200	None
U_71522	UBA10203	None
U_71528	UBA10209	None
U_71532	UBA10213	GCA_003535835.1
U_71533	UBA10214	None
U_71537	UBA10218	None
U_71538	UBA10219	None
U_71544	UBA4192	GCA_002379625.1
U_71546	UBA4193	GCA_002380345.1
U_71557	UBA4202	GCA_002380295.1
U_71558	UBA4203	GCA_002381445.1
U_71559	UBA4204	GCA_002379485.1
U_71563	UBA10228	None
U_71570	UBA4209	GCA_002381585.1
U_71576	UBA10236	GCA_003543395.1
U_71580	UBA4216	GCA_002379405.1
U_71582	UBA10238	GCA_003543355.1
U_71584	UBA4218	GCA_002380215.1
U_71586	UBA4219	GCA_002381515.1
U_71599	UBA10242	None
U_71605	UBA4235	GCA_002395575.1
U_71613	UBA4241	GCA_002395495.1
U_71617	UBA10246	None
U_71626	UBA10250	None
U_71633	UBA4253	GCA_002395285.1
U_71642	UBA4260	GCA_002395235.1
U_71645	UBA4263	GCA_002395225.1
U_71646	UBA4264	GCA_002395205.1
U_71650	UBA4268	GCA_002395135.1
U_71651	UBA4269	GCA_002395125.1
U_71653	UBA4271	GCA_002396425.1
U_71654	UBA4272	GCA_002396045.1
U_71655	UBA4273	GCA_002396025.1
U_71658	UBA254	GCA_002509095.1
U_71664	UBA10257	None
U_71671	UBA4284	GCA_002395925.1
U_71672	UBA10259	None
U_71673	UBA4285	GCA_002394965.1
U_71679	UBA4290	GCA_002395885.1
U_71686	UBA4293	GCA_002395835.1
U_71697	UBA4301	GCA_002395775.1
U_71706	UBA4308	GCA_002395765.1
U_71707	UBA4309	GCA_002395745.1
U_71711	UBA4313	GCA_002394625.1
U_71713	UBA4315	GCA_002394585.1
U_71714	UBA10270	None
U_71717	UBA4318	GCA_002393895.1
U_71718	UBA10271	GCA_003446335.1
U_71719	UBA4319	GCA_002393865.1
U_71728	UBA4324	GCA_002394455.1
U_71730	UBA4325	GCA_002394445.1
U_71738	UBA10281	GCA_003500595.1
U_71741	UBA4330	GCA_002394385.1
U_71742	UBA4331	GCA_002394395.1
U_71743	UBA10283	GCA_003500585.1
U_71744	UBA4332	GCA_002394365.1
U_71745	UBA4333	GCA_002394335.1
U_71746	UBA4334	GCA_002394325.1
U_71747	UBA4335	GCA_002393745.1
U_71749	UBA10284	None
U_71752	UBA4339	GCA_002393725.1
U_71756	UBA10286	None
U_71757	UBA4342	GCA_002394245.1
U_71758	UBA10287	GCA_003500545.1
U_71759	UBA4343	GCA_002394235.1
U_71761	UBA4345	GCA_002396385.1
U_71762	UBA4346	GCA_002394205.1
U_71763	UBA4347	GCA_002394185.1
U_71764	UBA4348	GCA_002394165.1
U_71767	UBA4350	GCA_002394125.1
U_71768	UBA4351	GCA_002394115.1
U_71769	UBA10289	None
U_71770	UBA10290	None
U_71772	UBA4353	GCA_002394025.1
U_71774	UBA10292	None
U_71782	UBA4358	GCA_002393625.1
U_71783	UBA4359	GCA_002393555.1
U_71784	UBA4360	GCA_002393945.1
U_71785	UBA4361	GCA_002393575.1
U_71786	UBA4362	GCA_002393975.1
U_71789	UBA4364	GCA_002393955.1
U_71797	UBA10299	GCA_003499325.1
U_71799	UBA4371	GCA_002391305.1
U_71809	UBA4380	GCA_002390025.1
U_71815	UBA10305	None
U_71824	UBA10309	GCA_003446735.1
U_71825	UBA10310	None
U_71829	UBA10313	None
U_71832	UBA10316	GCA_003454295.1
U_71833	UBA10317	GCA_003539755.1
U_71838	UBA4392	GCA_002391025.1
U_71839	UBA4393	GCA_002389885.1
U_71840	UBA4394	GCA_002390985.1
U_71846	UBA4400	GCA_002389835.1
U_71850	UBA4404	GCA_002390905.1
U_71852	UBA4405	GCA_002390885.1
U_71853	UBA4406	GCA_002390855.1
U_71854	UBA10319	GCA_003454235.1
U_71856	UBA4408	GCA_002389785.1
U_71862	UBA4412	GCA_002400445.1
U_71869	UBA4417	GCA_002389705.1
U_71872	UBA10326	None
U_71873	UBA10327	GCA_003456475.1
U_71879	UBA4422	GCA_002389645.1
U_71881	UBA4424	GCA_002390725.1
U_71882	UBA4425	GCA_002390665.1
U_71892	UBA10334	None
U_71901	UBA10336	None
U_71904	UBA4438	GCA_002390485.1
U_71906	UBA4440	GCA_002390445.1
U_71907	UBA4441	GCA_002390425.1
U_71913	UBA4447	GCA_002390325.1
U_71914	UBA10338	None
U_71916	UBA4448	GCA_002390305.1
U_71919	UBA10342	None
U_71920	UBA10343	GCA_003486445.1
U_71926	UBA4451	GCA_002390285.1
U_71936	UBA4456	GCA_002390225.1
U_71938	UBA260	GCA_002498145.1
U_71944	UBA10352	GCA_003501035.1
U_71946	UBA10353	GCA_003501065.1
U_71948	UBA4459	GCA_002389465.1
U_71950	UBA4461	GCA_002389445.1
U_71951	UBA4462	GCA_002390145.1
U_71953	UBA10356	None
U_71959	UBA10360	GCA_003505545.1
U_71961	UBA10361	None
U_71962	UBA4465	GCA_002390105.1
U_71963	UBA10362	None
U_71964	UBA4466	GCA_002389415.1
U_71965	UBA4467	GCA_002390065.1
U_71968	UBA4469	GCA_002390055.1
U_71970	UBA4471	GCA_002389345.1
U_71973	UBA4473	GCA_002389285.1
U_71974	UBA4474	GCA_002389295.1
U_71975	UBA4475	GCA_002389265.1
U_71977	UBA10365	GCA_003536295.1
U_71978	UBA4477	GCA_002389225.1
U_71982	UBA10367	GCA_003506865.1
U_71983	UBA4480	GCA_002389165.1
U_71984	UBA4481	GCA_002389145.1
U_71987	UBA4484	GCA_002389085.1
U_71988	UBA4485	GCA_002389055.1
U_71994	UBA4491	GCA_002388965.1
U_71996	UBA4493	GCA_002388925.1
U_71998	UBA4495	GCA_002388905.1
U_72010	UBA4503	GCA_002388725.1
U_72018	UBA4509	GCA_002388575.1
U_72028	UBA4515	GCA_002388455.1
U_72030	UBA4516	GCA_002388445.1
U_72039	UBA4523	GCA_002388305.1
U_72044	UBA10382	GCA_003506515.1
U_72055	UBA4533	GCA_002388145.1
U_72059	UBA10387	GCA_003504465.1
U_72063	UBA4539	GCA_002388045.1
U_72077	UBA4548	GCA_002387895.1
U_72083	UBA4552	GCA_002387865.1
U_72086	UBA4555	GCA_002387845.1
U_72094	UBA4563	GCA_002387105.1
U_72096	UBA4565	GCA_002387075.1
U_72102	UBA10396	GCA_003529225.1
U_72109	UBA4572	GCA_002387725.1
U_72111	UBA4573	GCA_002387735.1
U_72117	UBA4575	GCA_002386945.1
U_72120	UBA4578	GCA_002387705.1
U_72127	UBA4585	GCA_002387615.1
U_72128	UBA10398	GCA_003535255.1
U_72132	UBA10400	GCA_003491625.1
U_72136	UBA4589	GCA_002387565.1
U_72137	UBA4590	GCA_002387575.1
U_72138	UBA4591	GCA_002387525.1
U_72140	UBA4593	GCA_002387535.1
U_72146	UBA10407	None
U_72149	UBA10408	GCA_003485105.1
U_72158	UBA4604	GCA_002393175.1
U_72163	UBA4609	GCA_002386585.1
U_72165	UBA4610	GCA_002386555.1
U_72166	UBA4611	GCA_002387425.1
U_72171	UBA4614	GCA_002387375.1
U_72172	UBA10413	None
U_72175	UBA10416	GCA_003476885.1
U_72176	UBA4615	GCA_002386465.1
U_72178	UBA10418	GCA_003528925.1
U_72179	UBA10419	GCA_003476305.1
U_72180	UBA10420	GCA_003499475.1
U_72182	UBA10422	GCA_003525925.1
U_72190	UBA4617	GCA_002386445.1
U_72197	UBA4623	GCA_002386485.1
U_72198	UBA4624	GCA_002406155.1
U_72203	UBA4629	GCA_002406055.1
U_72206	UBA4632	GCA_002405995.1
U_72207	UBA4633	GCA_002405975.1
U_72211	UBA4637	GCA_002405875.1
U_72216	UBA4642	GCA_002405795.1
U_72217	UBA4643	GCA_002405765.1
U_72219	UBA4645	GCA_002405735.1
U_72220	UBA4646	GCA_002405715.1
U_72231	UBA10431	GCA_003489765.1
U_72233	UBA10433	None
U_72240	UBA10437	None
U_72243	UBA10439	None
U_72247	UBA10442	GCA_003448055.1
U_72254	UBA10447	None
U_72256	UBA4663	GCA_002405365.1
U_72261	UBA10448	None
U_72268	UBA10454	GCA_003525755.1
U_72270	UBA4670	GCA_002405235.1
U_72275	UBA4673	GCA_002405195.1
U_72284	UBA4682	GCA_002404995.1
U_72287	UBA4685	GCA_002404975.1
U_72290	UBA4688	GCA_002406175.1
U_72295	UBA4692	GCA_002404895.1
U_72297	UBA4693	GCA_002404845.1
U_72300	UBA4696	GCA_002404795.1
U_72302	UBA4698	GCA_002404755.1
U_72304	UBA4700	GCA_002404715.1
U_72307	UBA10459	None
U_72309	UBA4704	GCA_002404635.1
U_72312	UBA4706	GCA_002404605.1
U_72313	UBA4707	GCA_002404595.1
U_72316	UBA4709	GCA_002404545.1
